date,department,cost_center,account_name,account_type,debit_amount,credit_amount,voucher_id,description,currency,exchange_rate
2024-08-06,云平台事业部,CC云平03,招待费,opex_admin,3743.86,3862.15,V-101241,招待费-2024-08-06-92,USD,7.1428
2024-08-06,云平台事业部,CC数据04,广告投放费,opex_mkt,4783.94,4758.74,V-101242,广告投放费-2024-08-06-93,USD,7.2737
2024-08-06,数据智能部,CC云平04,坏账准备,opex_other,11148.83,11213.22,V-101243,坏账准备-2024-08-06-19,CNY,1.0
2024-08-06,云平台事业部,CC技术01,第三方服务费,cogs,42417.35,44409.19,V-101244,第三方服务费-2024-08-06-48,CNY,1.0
2024-08-06,企业服务部,CC数据03,内容采购成本,cogs,18900.15,19285.25,V-101245,内容采购成本-2024-08-06-91,CNY,1.0
2024-08-06,技术支持部,CC云平01,活动会展费,opex_mkt,14743.98,14868.45,V-101246,活动会展费-2024-08-06-50,CNY,1.0
2024-08-07,企业服务部,CC技术03,专利注册费,opex_rd,0,0.0,V-101247,专利注册费-2024-08-07-89,CNY,1.0
2024-08-07,企业服务部,CCAI03,服务器成本,cogs,18936.99,19147.71,V-101248,服务器成本-2024-08-07-14,USD,6.7331
2024-08-07,AI研究院,CC企业05,服务器成本,cogs,27354.31,26435.23,V-101249,服务器成本-2024-08-07-37,CNY,1.0
2024-08-08,企业服务部,CC技术03,招待费,opex_admin,8988.41,9408.72,V-101250,招待费-2024-08-08-28,JPY,7.3822
2024-08-08,企业服务部,CC数据02,带宽流量成本,cogs,32405.44,31592.32,V-101251,带宽流量成本-2024-08-08-70,CNY,1.0
2024-08-08,数据智能部,CC技术02,内容采购成本,cogs,34583.7,32952.17,V-101252,内容采购成本-2024-08-08-93,CNY,1.0
2024-08-08,数据智能部,CC企业01,软件许可成本,cogs,35960.0,37624.17,V-101253,软件许可成本-2024-08-08-15,JPY,6.5774
2024-08-08,AI研究院,CCAI02,折旧摊销,opex_da,3965.02,3964.55,V-101254,折旧摊销-2024-08-08-22,CNY,1.0
2024-08-08,云平台事业部,CC云平04,折旧摊销,opex_da,8483.45,8181.23,V-101255,折旧摊销-2024-08-08-95,CNY,1.0
2024-08-08,企业服务部,CCAI01,第三方服务费,cogs,13570.48,13707.12,V-101256,第三方服务费-2024-08-08-51,CNY,1.0
2024-08-08,技术支持部,CC云平02,折旧摊销,opex_da,5138.33,4910.68,V-101257,折旧摊销-2024-08-08-68,CNY,1.0
2024-08-08,云平台事业部,CC数据05,技术咨询收入,income,51200.43,50061.39,V-101258,技术咨询收入-2024-08-08-54,JPY,6.9344
2024-08-08,AI研究院,CC数据04,坏账准备,opex_other,1866.75,1774.07,V-101259,坏账准备-2024-08-08-03,JPY,7.5927
2024-08-08,技术支持部,CC云平02,第三方服务费,cogs,44235.57,44786.72,V-101260,第三方服务费-2024-08-08-65,CNY,1.0
2024-08-09,数据智能部,CC数据02,技术咨询收入,income,35048.32,35656.43,V-101261,技术咨询收入-2024-08-09-21,CNY,1.0
2024-08-09,技术支持部,CC数据04,活动会展费,opex_mkt,14779.95,14834.26,V-101262,活动会展费-2024-08-09-09,CNY,1.0
2024-08-09,企业服务部,CC技术05,订阅服务收入,income,58315.37,59346.74,V-101263,订阅服务收入-2024-08-09-02,CNY,1.0
2024-08-09,技术支持部,CC技术01,广告投放费,opex_mkt,9867.12,9629.29,V-101264,广告投放费-2024-08-09-12,CNY,1.0
2024-08-09,AI研究院,CC企业01,研发工具费,opex_rd,8424.02,8836.96,V-101265,研发工具费-2024-08-09-61,JPY,6.9204
2024-08-09,数据智能部,CC云平04,汇兑损益,opex_other,2068.66,2124.82,V-101266,汇兑损益-2024-08-09-67,CNY,1.0
2024-08-09,技术支持部,CC数据04,订阅服务收入,income,60281.13,61263.21,V-101267,订阅服务收入-2024-08-09-41,EUR,7.3898
2024-08-09,AI研究院,CC数据03,市场推广费,opex_mkt,0,0.0,V-101268,市场推广费-2024-08-09-42,CNY,1.0
2024-08-12,数据智能部,CCAI03,工资薪酬,opex_salary,3260.5,3230.63,V-101269,工资薪酬-2024-08-12-45,CNY,1.0
2024-08-12,云平台事业部,CC技术05,专利注册费,opex_rd,2342.03,2458.6,V-101270,专利注册费-2024-08-12-07,CNY,1.0
2024-08-12,数据智能部,CC企业05,研发工具费,opex_rd,9911.44,9828.36,V-101271,研发工具费-2024-08-12-69,EUR,6.6808
2024-08-12,云平台事业部,CC技术01,差旅交通,opex_admin,8623.0,8622.82,V-101272,差旅交通-2024-08-12-56,CNY,1.0
2024-08-12,企业服务部,CC数据05,运维服务收入,income,50421.71,52137.25,V-101273,运维服务收入-2024-08-12-73,CNY,1.0
2024-08-12,云平台事业部,CCAI01,一次性授权收入,income,56107.56,54382.21,V-101274,一次性授权收入-2024-08-12-12,CNY,1.0
2024-08-13,企业服务部,CC云平03,坏账准备,opex_other,12311.14,11742.55,V-101275,坏账准备-2024-08-13-63,CNY,1.0
2024-08-13,数据智能部,CC技术04,办公租金,opex_admin,2259.71,2324.07,V-101276,办公租金-2024-08-13-29,CNY,1.0
2024-08-13,AI研究院,CC技术03,广告投放费,opex_mkt,16636.06,16220.42,V-101277,广告投放费-2024-08-13-31,CNY,1.0
2024-08-13,企业服务部,CC云平05,工资薪酬,opex_salary,8265.38,8060.02,V-101278,工资薪酬-2024-08-13-89,CNY,1.0
2024-08-13,云平台事业部,CC企业04,运维服务收入,income,59875.74,60148.59,V-101279,运维服务收入-2024-08-13-05,EUR,6.934
2024-08-13,数据智能部,CC企业01,第三方服务费,cogs,47386.74,47839.92,V-101280,第三方服务费-2024-08-13-53,CNY,1.0
2024-08-14,企业服务部,CCAI05,汇兑损益,opex_other,1579.26,1536.14,V-101281,汇兑损益-2024-08-14-78,CNY,1.0
2024-08-14,企业服务部,CC技术03,广告投放费,opex_mkt,7010.98,6951.82,V-101282,广告投放费-2024-08-14-13,EUR,7.7204
2024-08-14,数据智能部,CC云平05,带宽流量成本,cogs,12977.36,12375.64,V-101283,带宽流量成本-2024-08-14-60,CNY,1.0
2024-08-15,云平台事业部,CC技术04,专利注册费,opex_rd,9530.16,9741.89,V-101284,专利注册费-2024-08-15-55,CNY,1.0
2024-08-15,企业服务部,CC云平02,招待费,opex_admin,16280.62,16468.46,V-101285,招待费-2024-08-15-71,CNY,1.0
2024-08-15,云平台事业部,CC数据01,坏账准备,opex_other,3290.05,3151.82,V-101286,坏账准备-2024-08-15-40,CNY,1.0
2024-08-15,技术支持部,CC云平02,培训服务收入,income,61636.31,59564.7,V-101287,培训服务收入-2024-08-15-07,USD,7.5982
2024-08-15,云平台事业部,CC数据03,研发工具费,opex_rd,0,0.0,V-101288,研发工具费-2024-08-15-26,CNY,1.0
2024-08-15,AI研究院,CC数据02,第三方服务费,cogs,38624.16,37495.52,V-101289,第三方服务费-2024-08-15-25,CNY,1.0
2024-08-15,技术支持部,CCAI02,折旧摊销,opex_da,8184.45,8271.92,V-101290,折旧摊销-2024-08-15-34,USD,7.7998
2024-08-15,企业服务部,CC企业03,培训服务收入,income,46658.99,46675.55,V-101291,培训服务收入-2024-08-15-28,EUR,7.7487
2024-08-16,云平台事业部,CCAI02,招待费,opex_admin,9215.37,9504.67,V-101292,招待费-2024-08-16-52,CNY,1.0
2024-08-16,技术支持部,CC数据01,汇兑损益,opex_other,4996.27,4870.11,V-101293,汇兑损益-2024-08-16-30,CNY,1.0
2024-08-16,AI研究院,CC企业04,工资薪酬,opex_salary,14653.45,14147.19,V-101294,工资薪酬-2024-08-16-37,USD,7.7178
2024-08-16,技术支持部,CC数据02,差旅交通,opex_admin,0,0.0,V-101295,差旅交通-2024-08-16-70,CNY,1.0
2024-08-16,AI研究院,CC技术01,社保公积金,opex_salary,15724.65,15428.03,V-101296,社保公积金-2024-08-16-11,CNY,1.0
2024-08-16,企业服务部,CCAI03,社保公积金,opex_salary,5066.53,5040.92,V-101297,社保公积金-2024-08-16-69,CNY,1.0
2024-08-16,数据智能部,CC数据03,培训服务收入,income,82134.08,85813.79,V-101298,培训服务收入-2024-08-16-06,JPY,6.8507
2024-08-16,数据智能部,CCAI04,订阅服务收入,income,59615.6,58136.16,V-101299,订阅服务收入-2024-08-16-75,USD,6.7587
2024-08-16,AI研究院,CC技术03,绩效奖金,opex_salary,13194.25,12614.15,V-101300,绩效奖金-2024-08-16-83,CNY,1.0
2024-08-16,企业服务部,CC数据03,工资薪酬,opex_salary,5567.91,5425.85,V-101301,工资薪酬-2024-08-16-85,CNY,1.0
2024-08-19,企业服务部,CC数据01,社保公积金,opex_salary,3004.71,3078.52,V-101302,社保公积金-2024-08-19-21,CNY,1.0
2024-08-19,技术支持部,CC云平03,测试认证费,opex_rd,3937.53,3877.43,V-101303,测试认证费-2024-08-19-52,CNY,1.0
2024-08-19,企业服务部,CC数据03,活动会展费,opex_mkt,15342.95,15382.8,V-101304,活动会展费-2024-08-19-76,CNY,1.0
2024-08-19,AI研究院,CC技术02,软件许可成本,cogs,3088.08,2946.49,V-101305,软件许可成本-2024-08-19-89,CNY,1.0
2024-08-19,AI研究院,CC数据01,汇兑损益,opex_other,0,0.0,V-101306,汇兑损益-2024-08-19-08,USD,7.3621
2024-08-19,数据智能部,CC技术01,社保公积金,opex_salary,9928.05,9749.45,V-101307,社保公积金-2024-08-19-69,CNY,1.0
2024-08-19,数据智能部,CC数据02,工资薪酬,opex_salary,9418.27,9321.12,V-101308,工资薪酬-2024-08-19-25,CNY,1.0
2024-08-19,技术支持部,CCAI04,绩效奖金,opex_salary,14922.54,14940.97,V-101309,绩效奖金-2024-08-19-91,EUR,7.0329
2024-08-19,技术支持部,CC技术03,绩效奖金,opex_salary,4035.15,4076.77,V-101310,绩效奖金-2024-08-19-14,JPY,7.0932
2024-08-19,数据智能部,CC数据01,订阅服务收入,income,43284.64,44520.87,V-101311,订阅服务收入-2024-08-19-63,JPY,7.4336
2024-08-20,数据智能部,CC数据01,招待费,opex_admin,6329.72,6562.4,V-101312,招待费-2024-08-20-21,CNY,1.0
2024-08-20,数据智能部,CC数据01,活动会展费,opex_mkt,15026.89,15288.1,V-101313,活动会展费-2024-08-20-15,CNY,1.0
2024-08-20,技术支持部,CC企业03,汇兑损益,opex_other,0,0.0,V-101314,汇兑损益-2024-08-20-34,EUR,7.0793
2024-08-20,企业服务部,CCAI03,折旧摊销,opex_da,6090.83,5849.16,V-101315,折旧摊销-2024-08-20-10,CNY,1.0
2024-08-20,云平台事业部,CC企业05,专利注册费,opex_rd,6413.81,6557.34,V-101316,专利注册费-2024-08-20-19,JPY,7.276
2024-08-20,AI研究院,CCAI02,一次性授权收入,income,66223.68,66127.47,V-101317,一次性授权收入-2024-08-20-67,EUR,7.4568
2024-08-20,技术支持部,CC数据03,办公租金,opex_admin,5999.87,5936.08,V-101318,办公租金-2024-08-20-22,EUR,6.6629
2024-08-20,企业服务部,CC技术01,一次性授权收入,income,54405.59,54063.28,V-101319,一次性授权收入-2024-08-20-98,CNY,1.0
2024-08-20,AI研究院,CC数据03,服务器成本,cogs,34233.82,32731.48,V-101320,服务器成本-2024-08-20-34,CNY,1.0
2024-08-20,企业服务部,CC云平01,订阅服务收入,income,77706.74,74735.94,V-101321,订阅服务收入-2024-08-20-61,CNY,1.0
2024-08-21,技术支持部,CC企业04,测试认证费,opex_rd,0,0.0,V-101322,测试认证费-2024-08-21-30,CNY,1.0
2024-08-21,云平台事业部,CC企业04,市场推广费,opex_mkt,17642.05,17296.27,V-101323,市场推广费-2024-08-21-54,EUR,6.6208
2024-08-21,AI研究院,CC云平01,招待费,opex_admin,0,0.0,V-101324,招待费-2024-08-21-31,CNY,1.0
2024-08-21,技术支持部,CC技术05,社保公积金,opex_salary,5746.22,6014.6,V-101325,社保公积金-2024-08-21-22,CNY,1.0
2024-08-21,AI研究院,CC云平03,第三方服务费,cogs,34545.42,34855.05,V-101326,第三方服务费-2024-08-21-08,CNY,1.0
2024-08-22,AI研究院,CC数据02,活动会展费,opex_mkt,8484.64,8288.15,V-101327,活动会展费-2024-08-22-14,CNY,1.0
2024-08-22,技术支持部,CC云平04,差旅交通,opex_admin,3567.98,3590.95,V-101328,差旅交通-2024-08-22-71,CNY,1.0
2024-08-22,数据智能部,CC技术03,招待费,opex_admin,10438.12,10243.57,V-101329,招待费-2024-08-22-66,CNY,1.0
2024-08-23,数据智能部,CC技术04,软件许可成本,cogs,33804.53,34993.22,V-101330,软件许可成本-2024-08-23-03,CNY,1.0
2024-08-23,企业服务部,CC数据02,广告投放费,opex_mkt,19429.44,19671.19,V-101331,广告投放费-2024-08-23-77,CNY,1.0
2024-08-23,云平台事业部,CC云平02,绩效奖金,opex_salary,8880.78,9035.67,V-101332,绩效奖金-2024-08-23-40,USD,7.5709
2024-08-23,数据智能部,CC企业02,运维服务收入,income,44927.81,43241.13,V-101333,运维服务收入-2024-08-23-99,EUR,7.6477
2024-08-23,技术支持部,CC企业02,坏账准备,opex_other,18820.08,18846.71,V-101334,坏账准备-2024-08-23-17,CNY,1.0
2024-08-26,数据智能部,CCAI01,第三方服务费,cogs,51164.44,50598.35,V-101335,第三方服务费-2024-08-26-37,JPY,7.2427
2024-08-26,数据智能部,CCAI01,工资薪酬,opex_salary,0,0.0,V-101336,工资薪酬-2024-08-26-77,USD,6.9492
2024-08-26,技术支持部,CC云平05,折旧摊销,opex_da,13506.49,13293.29,V-101337,折旧摊销-2024-08-26-26,CNY,1.0
2024-08-26,技术支持部,CC企业01,绩效奖金,opex_salary,1512.76,1571.68,V-101338,绩效奖金-2024-08-26-19,CNY,1.0
2024-08-26,AI研究院,CC云平01,广告投放费,opex_mkt,8416.66,8284.11,V-101339,广告投放费-2024-08-26-25,CNY,1.0
2024-08-26,企业服务部,CCAI03,一次性授权收入,income,57067.53,56320.45,V-101340,一次性授权收入-2024-08-26-57,CNY,1.0
2024-08-26,技术支持部,CC数据01,活动会展费,opex_mkt,11582.74,11997.52,V-101341,活动会展费-2024-08-26-59,USD,7.0525
2024-08-26,技术支持部,CC技术05,社保公积金,opex_salary,10240.64,10005.03,V-101342,社保公积金-2024-08-26-48,CNY,1.0
2024-08-26,企业服务部,CC企业02,活动会展费,opex_mkt,3698.6,3783.97,V-101343,活动会展费-2024-08-26-98,CNY,1.0
2024-08-26,技术支持部,CCAI01,服务器成本,cogs,40317.32,39966.73,V-101344,服务器成本-2024-08-26-49,CNY,1.0
2024-08-27,云平台事业部,CC企业05,专利注册费,opex_rd,12346.4,12401.89,V-101345,专利注册费-2024-08-27-67,CNY,1.0
2024-08-27,数据智能部,CC数据03,工资薪酬,opex_salary,8235.94,7961.14,V-101346,工资薪酬-2024-08-27-88,CNY,1.0
2024-08-27,AI研究院,CC技术03,汇兑损益,opex_other,12250.36,12123.3,V-101347,汇兑损益-2024-08-27-44,CNY,1.0
2024-08-27,云平台事业部,CC云平03,研发工具费,opex_rd,18680.95,18126.52,V-101348,研发工具费-2024-08-27-73,CNY,1.0
2024-08-27,数据智能部,CCAI05,折旧摊销,opex_da,14071.03,13856.38,V-101349,折旧摊销-2024-08-27-45,CNY,1.0
2024-08-27,数据智能部,CC技术02,技术咨询收入,income,51647.25,52183.36,V-101350,技术咨询收入-2024-08-27-46,JPY,7.5479
2024-08-27,企业服务部,CC技术01,内容采购成本,cogs,25088.33,26268.12,V-101351,内容采购成本-2024-08-27-23,EUR,7.0897
2024-08-27,数据智能部,CCAI03,广告投放费,opex_mkt,3604.49,3758.75,V-101352,广告投放费-2024-08-27-40,USD,6.8529
2024-08-27,数据智能部,CC云平01,第三方服务费,cogs,39973.16,41392.22,V-101353,第三方服务费-2024-08-27-56,JPY,7.2905
2024-08-28,AI研究院,CC技术02,测试认证费,opex_rd,14156.15,13803.72,V-101354,测试认证费-2024-08-28-02,CNY,1.0
2024-08-28,企业服务部,CC技术02,一次性授权收入,income,42494.52,42959.57,V-101355,一次性授权收入-2024-08-28-72,EUR,6.9916
2024-08-28,技术支持部,CC数据02,汇兑损益,opex_other,5850.36,6020.08,V-101356,汇兑损益-2024-08-28-99,CNY,1.0
2024-08-28,AI研究院,CCAI01,绩效奖金,opex_salary,5996.52,6014.8,V-101357,绩效奖金-2024-08-28-46,CNY,1.0
2024-08-28,云平台事业部,CC技术01,绩效奖金,opex_salary,4324.48,4273.27,V-101358,绩效奖金-2024-08-28-43,EUR,7.5702
2024-08-28,数据智能部,CC技术01,订阅服务收入,income,99184.99,97182.46,V-101359,订阅服务收入-2024-08-28-40,CNY,1.0
2024-08-28,企业服务部,CC技术03,坏账准备,opex_other,14585.27,15292.56,V-101360,坏账准备-2024-08-28-47,CNY,1.0
2024-08-28,数据智能部,CC技术03,工资薪酬,opex_salary,14153.49,13891.87,V-101361,工资薪酬-2024-08-28-29,CNY,1.0
2024-08-28,云平台事业部,CC数据01,技术咨询收入,income,46428.59,45011.28,V-101362,技术咨询收入-2024-08-28-01,CNY,1.0
2024-08-28,AI研究院,CCAI05,办公租金,opex_admin,0,0.0,V-101363,办公租金-2024-08-28-11,CNY,1.0
2024-08-28,技术支持部,CC数据02,折旧摊销,opex_da,12146.8,11881.24,V-101364,折旧摊销-2024-08-28-30,CNY,1.0
2024-08-29,云平台事业部,CC云平02,带宽流量成本,cogs,13457.92,13848.46,V-101365,带宽流量成本-2024-08-29-77,CNY,1.0
2024-08-29,云平台事业部,CC技术04,绩效奖金,opex_salary,1764.31,1768.85,V-101366,绩效奖金-2024-08-29-18,USD,7.7531
2024-08-29,数据智能部,CC数据02,专利注册费,opex_rd,2328.03,2263.78,V-101367,专利注册费-2024-08-29-75,CNY,1.0
2024-08-30,数据智能部,CC数据01,市场推广费,opex_mkt,1635.8,1707.94,V-101368,市场推广费-2024-08-30-97,CNY,1.0
2024-08-30,云平台事业部,CC云平05,绩效奖金,opex_salary,9270.04,9387.77,V-101369,绩效奖金-2024-08-30-84,CNY,1.0
2024-08-30,AI研究院,CC企业04,折旧摊销,opex_da,1457.26,1489.86,V-101370,折旧摊销-2024-08-30-87,CNY,1.0
2024-08-30,数据智能部,CC数据01,工资薪酬,opex_salary,5964.85,5842.21,V-101371,工资薪酬-2024-08-30-54,CNY,1.0
2024-08-30,技术支持部,CC数据03,社保公积金,opex_salary,14154.8,13976.01,V-101372,社保公积金-2024-08-30-91,CNY,1.0
2024-08-30,数据智能部,CC数据01,坏账准备,opex_other,1124.15,1163.68,V-101373,坏账准备-2024-08-30-91,CNY,1.0
2024-08-30,企业服务部,CC云平04,培训服务收入,income,55832.23,53590.15,V-101374,培训服务收入-2024-08-30-39,CNY,1.0
2024-08-30,AI研究院,CC云平04,一次性授权收入,income,42566.41,42698.85,V-101375,一次性授权收入-2024-08-30-59,JPY,7.0542
2024-08-30,企业服务部,CCAI03,技术咨询收入,income,87472.55,85415.15,V-101376,技术咨询收入-2024-08-30-68,JPY,7.4087
2024-08-30,技术支持部,CC云平02,绩效奖金,opex_salary,7288.28,7088.58,V-101377,绩效奖金-2024-08-30-28,CNY,1.0
2024-08-30,云平台事业部,CC云平02,工资薪酬,opex_salary,13003.33,12950.78,V-101378,工资薪酬-2024-08-30-73,CNY,1.0
2024-08-31,数据智能部,CC企业04,技术咨询收入,income,36198.18,37163.99,V-101379,技术咨询收入-2024-08-31-56,CNY,1.0
2024-08-31,企业服务部,CC数据05,专利注册费,opex_rd,0,0.0,V-101380,专利注册费-2024-08-31-43,JPY,7.6459
2024-08-31,技术支持部,CCAI03,坏账准备,opex_other,14248.01,14006.58,V-101381,坏账准备-2024-08-31-03,CNY,1.0
2024-08-31,企业服务部,CC技术05,工资薪酬,opex_salary,15824.35,16157.36,V-101382,工资薪酬-2024-08-31-72,USD,6.8817
2024-08-31,AI研究院,CC云平05,差旅交通,opex_admin,4405.84,4471.65,V-101383,差旅交通-2024-08-31-55,EUR,7.4764
2024-08-31,云平台事业部,CC企业03,专利注册费,opex_rd,8887.59,8545.33,V-101384,专利注册费-2024-08-31-16,CNY,1.0
2024-08-31,数据智能部,CC数据02,内容采购成本,cogs,31288.75,31982.47,V-101385,内容采购成本-2024-08-31-07,CNY,1.0
2024-09-02,数据智能部,CC企业01,专利注册费,opex_rd,6410.07,6515.33,V-101386,专利注册费-2024-09-02-94,USD,6.8323
2024-09-02,企业服务部,CC数据05,办公租金,opex_admin,3673.38,3641.84,V-101387,办公租金-2024-09-02-07,CNY,1.0
2024-09-02,数据智能部,CC技术05,运维服务收入,income,43120.3,42671.77,V-101388,运维服务收入-2024-09-02-81,CNY,1.0
2024-09-02,企业服务部,CC技术02,差旅交通,opex_admin,17692.11,18515.47,V-101389,差旅交通-2024-09-02-91,USD,6.5646
2024-09-02,AI研究院,CC云平05,第三方服务费,cogs,20864.21,20067.73,V-101390,第三方服务费-2024-09-02-06,CNY,1.0
2024-09-02,企业服务部,CC数据01,研发工具费,opex_rd,12199.71,12308.68,V-101391,研发工具费-2024-09-02-98,CNY,1.0
2024-09-03,AI研究院,CC企业01,社保公积金,opex_salary,703.02,725.87,V-101392,社保公积金-2024-09-03-68,CNY,1.0
2024-09-03,数据智能部,CC技术01,运维服务收入,income,2852.85,2767.38,V-101393,运维服务收入-2024-09-03-30,EUR,6.8268
2024-09-03,数据智能部,CC数据02,带宽流量成本,cogs,38345.95,40046.42,V-101394,带宽流量成本-2024-09-03-74,JPY,7.1609
